assets_id,identifier,Sony Ci
1755153,cpb-aacip/398-82x3fq36,4a18335c83e047d48e352c116ccfea5b
4911281,cpb-aacip/15-rr1pg1jc1z,eb17114d1f96495f84a9540c21d69c08
521996,cpb-aacip/387-78gf23v1,cf346901218f4994b4e2cf67568780e7
4889274,cpb-aacip/43-sb3ws8j11f,66e9c553b6914619a5e012faeb75faa7
1941039,cpb-aacip/80-5269pwpz,249daf2f92d74a468e098c6b6d1fe6cf
4282767,cpb-aacip/15-8279d3hw,5464b24fdae24b0995ef4d354d0ce7f7
4905844,cpb-aacip/151-2z12n4zz5h,fca3b1963a094a7995a2e54d14a3ef53
2229219,cpb-aacip/41-580k6r72,ff753896366d4b77b5fec2da0e648d64
4860322,cpb-aacip/60-65h9w71c,51e51b8d055a455c8173dfbcb7a0169c
4843764,cpb-aacip/500-251fnx3w,6b8a673ae4ef46a5aed828192d289612
3280868,cpb-aacip/77-06g1kz16,1bb91ac754054be3a0ec53498458af19
2964591,cpb-aacip/160-10wpzjsq,d87d3753404c4503ae93a91448da971d
270048,cpb-aacip/322-37vmcztn,4c2b19a953bc43429e2bfce5db33e72f
4694465,cpb-aacip/259-8g8fj190,3c03da84873448f9b390efb45eb7ab61
1049766,cpb-aacip/29-41mgqtx3,1fa7d733f063446a830ba057c13e1019
4840751,cpb-aacip/500-4746tw5k,657a060be6134dab921fa59a1a75acd0
1666584,cpb-aacip/235-50gtjtwf,7c4a893a65134dada79b0fc80c785e65
970891,cpb-aacip/37-16c2fsnr,1243412ece4946348f7b1b7715247cb5
4888258,cpb-aacip/43-1z41r6n75m,7b6a39489b5f4196b075b2761b1b17ef
4851235,cpb-aacip/15-zs2k64b512,a47e0afbca7f4661acfe03f31ca9115b
256665,cpb-aacip/129-203xsqdp,1f22a1a65b364f88af2dfff856c75102
1009915,cpb-aacip/55-92g7bcj8,f923374f19c54e2dbfd5b07d2361ebfe
4365975,cpb-aacip/15-84mkmcjb,d29f363a98b34dbfa655c7ea3306851c
4860171,cpb-aacip/60-515mkt3h,bf91cbd3e41c4fb1b07306235aece1f6
4362958,cpb-aacip/15-52w3rdn8,f1c7116d4cbc4328860a9c05af9e0fdd
4841426,cpb-aacip/500-g44hrh82,ef4179642c9c4186962ebb0a5e1bc578
4894018,cpb-aacip/16-zw18k75k2v,68c5ad21494944118d9d7df5e139ac99
4841323,cpb-aacip/500-hh6c6h90,15981756a655412d9131a06eeda3b9f4
1998232,cpb-aacip/41-0644jd2d,983b8fdb0c2442aea63b4f682faa2f07
4700369,cpb-aacip/259-gq6r247f,0f661a4905574e79bd6263c72509e351
2059957,cpb-aacip/43-17qnkhvv,f3fba4021a18424e8cd9f11486f0b819
4706869,cpb-aacip/259-pz51k79t,2963c43190a04c8eaa4d34da5004d289
4853995,cpb-aacip/15-cr5n87334n,36c9e1f7fc194a93bcfaa9f7817a094b
4932506,cpb-aacip/37-8k74t6ff3r,d8083fca63894133b007a46b50aa7c25
4891072,cpb-aacip/55-kp7tm72c9v,6ad85502d1c348548e2dee0f3277ea15
3617159,cpb-aacip/77-289gjxb0,15236f6b1a71422a9f8c163205a5d269
1749966,cpb-aacip/398-83kwhkj4,54f0b96817954b26bbceca43424b532d
2133243,cpb-aacip/80-11kh1r0w,249daf2f92d74a468e098c6b6d1fe6cf
4841612,cpb-aacip/500-g7374t3m,46fcf6effea14f978deb730106835644
4889229,cpb-aacip/43-kw57d2qp2j,1f91d40c24554316b988644ec36a73fb
4848733,cpb-aacip/15-9rf5kf6x,15a7ea68d5204a0a9869fbdff45ad445
4840684,cpb-aacip/500-hq3s0341,5e2ea1ec1f2d4c2e9828e8c4e714793d
3557013,cpb-aacip/309-085hqd0h,8e287c4a78f74c748946b12547b12feb
4856418,cpb-aacip/15-bg2h708503,b5a51441e87f43e3b3bddca66d3497b2
3012750,cpb-aacip/333-05s7h56k,f63bea02e7e34ea59331b5d64c26d9d7
4852176,cpb-aacip/15-d50ft8dp2c,8b6f7ac32a3c4de98277f3bae1382769
3629263,cpb-aacip/78-913n6k2h,83082f2ecb574d30876082f14f0550fa
4891325,cpb-aacip/55-ws8hd7pb8z,fe0a221e054f4a16b07c1fa3d8f39c4d
4890861,cpb-aacip/30-v97zk5629t,41bcf4ac902d4c27a6d9e3ca6790a218
4340009,cpb-aacip/15-38jdfzxk,40ec836131594d5ba4f3f8ec006cf2b9
277792,cpb-aacip/17-87pnwxtz,56720da35d8347a9af22b408ffc99e47
4890493,cpb-aacip/29-5d8nc5sk1x,a2bb836414414c6aac4c0a7638439950
3476041,cpb-aacip/30-945qgx1b,392a72a6195a48958db70fc28a73c752
1588527,cpb-aacip/138-43nvx6fg,e72d16c15336455cb5a8fcc47da65d40
60864,cpb-aacip/169-97xkt077,9fada51c8c0e4884915db0c8ca0b6813
3070960,cpb-aacip/86-69m37xhs,c3cd8cab165843d2945f4f57ec0b4a98
1520815,cpb-aacip/257-720cg60g,96b4dccf4f4f48e0b983aee336eba258
4857477,cpb-aacip/15-hq3rv0d65q,af5f5f324e054ddfac43ade2aa6845f5
4859463,cpb-aacip/15-xp6tx35k5z,d0037b751acf4795bc5713a9453ce9f4
4841501,cpb-aacip/500-599z4225,339daf8bc3bf446abd4cd2bf69b5fc35
1308403,cpb-aacip/55-59q2cs0b,b614ba48a0054a5681de970b17ac6e97
740614,cpb-aacip/187-12m643hx,8a817d70f984465383147ddb88db337d
4858217,cpb-aacip/15-x34mk65n7t,366931de9359417fb1bd5e01d972e642
1765982,cpb-aacip/398-46qz65hd,8885c1b41a2f45ec8712e0ab8d6ec924
3202048,cpb-aacip/298-56zw410g,07a9fedcde4e49d2b8070da010336fac
1972271,cpb-aacip/41-2908kz25,9e89f91949734a578a01dbc9e0da439f
4847219,cpb-aacip/500-p55dh195,d18a484c6a234704b0bda30805d1d104
4843416,cpb-aacip/500-125qcr7q,a76fe2a77e5a4f3fb4295216b45f2aa8
2236800,cpb-aacip/41-45cc2z6b,cb823b54e8a644a6bf80c35c2c46b9e4
1581037,cpb-aacip/138-76f1vrp2,d57af3e1f54f46a9a52bfda5c9b8c994
4843065,cpb-aacip/500-c53f2z2f,7bb5749d2ee74f41aa7b302a31872105
4893217,cpb-aacip/27-g15t727s8h,6e9db64fcd934f02bc2809b89c796eab
3510396,cpb-aacip/77-752fs34w,31d3adbac312417fba5dec3a5cc407d4
1936061,cpb-aacip/80-66j10dth,249daf2f92d74a468e098c6b6d1fe6cf
4847226,cpb-aacip/500-rx93d22x,7c0423ecf5d3498ba6d48f8c603d2058
27130,cpb-aacip/111-655dvd3z,f1f5f27a19b846caba326f4d8f20bd65
4890615,cpb-aacip/29-086348gp3r,78a57b4d4f6e40cca3a1e9dce7ce10ce
1763051,cpb-aacip/398-0644j3k3,3e390f767006476ba090a95347cd8c93
4894506,cpb-aacip/16-xg9f47hf74,defcedce34ce477bb0fb5ee1a77affbb
4369760,cpb-aacip/15-25k992b3,4e547a8b2fa84b35b409b6beb43ee7d3
4855099,cpb-aacip/15-rf5k931g9k,3955a06cc27b41cc8c3c4ce3179f1f1c
350787,cpb-aacip/62-23hx3hhd,d2e68e1df8e14b56b57f2075d3714577
4852527,cpb-aacip/15-222r49g65k,55a432503faf4db3a78cfb800880e7a8
2955749,cpb-aacip/345-000000sb,820cb96b2795499683d7138123479f10
3556754,cpb-aacip/309-27zkh3wd,3802b44a5d6f4a25991d2772db612f6c
3617157,cpb-aacip/77-36548gd8,4fd4b0a3991b4ce682f7a958c8c9d1c1
2127201,cpb-aacip/80-88qc0cmb,672d434024314e43a470365961e9e553
4859157,cpb-aacip/15-g44hm52s8p,2eef303a9235415d918973ec3a709b4c
2079689,cpb-aacip/43-23vt4s9j,6a167a9d86874167b29f5420346e56d7
4843403,cpb-aacip/500-pr7mtq3m,496f5623c14a4de5afc8e81945824b4a
4911578,cpb-aacip/15-cz3222rt6f,a459da40b4364762afec987224334fd9
644616,cpb-aacip/120-956djwdb,80ca4f107ac647d396a5a5d1dc91b8e4
4699922,cpb-aacip/259-7h1dn78p,8929597a7e11486ba87ef263bccba54f
2006148,cpb-aacip/41-9995xwdj,0a0f49932ce24ae380d3159e1a42ac6f
3280697,cpb-aacip/77-45cc3jk9,fe4686601a20432da9694ce9e1fa74e5
1754740,cpb-aacip/398-644qrqj8,07eb53fbd76b4e12bcd9dc27a9bda9f4
4667799,cpb-aacip/259-ft8dj59j,2b5e8503d2bb48d5bdf185bf05dfa12e
1020480,cpb-aacip/55-407wmv1w,c336d7671d0b4eaca5b23d4368b392e7
4888891,cpb-aacip/43-8911n7xz2q,1c24e6e147e0471fa19c901031c17b02
650079,cpb-aacip/120-02c868hp,2527cc9351f3476e89c01bae619e7657
4686853,cpb-aacip/259-qj77wq88,20dff1e4a07642b7acdb6f1b707ec700
4844032,cpb-aacip/500-f18sgd2w,4742a56ac20e473d92baed79b762ac76
3557607,cpb-aacip/309-149p8f87,8f42981198374314b60a1bbde971bb10
4844580,cpb-aacip/500-ms3k212w,3f9cde98fc5b46d48da754d5150ccfb2
649762,cpb-aacip/120-89d51qn0,eb00d13126ef4f4ab9212bc2f580a3f8
4462364,cpb-aacip/15-60cvf1zr,1b29382b30ea4ebf87f3a0683865e7ba
4679136,cpb-aacip/259-r49g7c0c,7e7b307784e44a86bf3310e6a74e8741
4354167,cpb-aacip/15-75r7t636,48a15a41a4314717ae8af081966d1b0a
3491656,cpb-aacip/30-08hdrxvt,f782aa38422949bd869ea163f8e189cb
4891192,cpb-aacip/55-348gf0n33q,0a5f05355d5d4399ae0a81a7ae4f431a
4847449,cpb-aacip/15-9n872z60,70e5d65c09974072a3b63cac872763fb
3072682,cpb-aacip/86-46d258rh,a0367cc28b114e6aa68c419b69fde950
2139139,cpb-aacip/80-96wwqqx4,249daf2f92d74a468e098c6b6d1fe6cf
4844027,cpb-aacip/500-2r3p0n1t,7b43c95e1cb047699572afd5ae034bc5
4851274,cpb-aacip/15-xp6tx35g7r,b4fa6cd0177844cdbe418bfb641be7e1
3167436,cpb-aacip/30-39x0m0gm,f4fb45ea243e463caf4024de637e6540
4850907,cpb-aacip/15-bn9x05xc9p,e456de51ee514db3b165f5759c6055a4
4849751,cpb-aacip/15-pz51g0j517,7432f8af5baa4ed7b2ea0651866261c1
2146639,cpb-aacip/41-106wwrb2,29e2208aed5242ff9956ffc623f1f5e7
4855821,cpb-aacip/15-g73707wx0d,d8d6166fc1f94dd3b8d2886ad00ea847
287501,cpb-aacip/17-89r23bj6,249daf2f92d74a468e098c6b6d1fe6cf
3443907,cpb-aacip/394-56932bkv,1ec29457628649aeb7fb1d202ffe2666
4853126,cpb-aacip/15-np1wd3q70d,307ee8189c8841d58b27fdc4a327cda5
3091061,cpb-aacip/50-19f4qvbh,632655c2de354741b65af643def24664
4840286,cpb-aacip/500-x05xbq2q,8ba15e1828454fd8ac76c9a0310f255d
4857843,cpb-aacip/15-7d2q52fg1r,1289cc176e934352835e4a0bfa0e50c6
4418873,cpb-aacip/15-171vhs0s,bf90136cb9014221bb9e2e91bc2cd91b
4322688,cpb-aacip/15-40xpp6wx,f511680e68fc4ff0a23a5a09fcea4895
4157080,cpb-aacip/15-91fj773h,0b6c8be86c25479d9fa28c42d56015f7
4889888,cpb-aacip/28-ft8df6kf9j,f711f91dab144aafb4db3c706e976227
4855378,cpb-aacip/15-q23qv3cc4x,bc7e6c9d6e174bf195b3d254b32e7715
1309817,cpb-aacip/55-36h195bs,f70921a9b9ed482abf98662f513b5eb0
1581807,cpb-aacip/138-55m90f5x,c37aa9b8bfde42f084a1b44a1829821c
4889524,cpb-aacip/43-gm81j97p0h,6e858ff97d9c4fffb4e9ae6e0f496ba1
1328579,cpb-aacip/29-14nk9bxw,406c695f10bf4173ba80823d46074d85
4841942,cpb-aacip/500-4746tw89,74c7565d176c4c67a7f3689ca119cc91
4353492,cpb-aacip/15-15p8d7xj,db4c314888ef4f5693fe52c7b61a6e8d
3518026,cpb-aacip/77-37vmdww1,cbf10964231e4bae915b5d560f92ed5b
1299620,cpb-aacip/304-91fj70k7,b9f4187ae4cd47a3bcef402519c4e7fd
4369851,cpb-aacip/15-31cjt6zn,7dd2e61fb0804f6a8d229e0cf8158a8b
4846043,cpb-aacip/500-mc8rgv90,f96b47272f834e7a8347f653940e8280
2124302,cpb-aacip/80-009w1b1r,15fc45018c20430a9bd6ee918c2775cd
232421,cpb-aacip/260-82x3fqhp,cb8eb25cd71646cca81a6f6405a51ee9
4444838,cpb-aacip/15-924b8zv3,1cbde14025f54ffa9c1d280b407d1e97
1308488,cpb-aacip/55-9351d430,3401181001ff41ca9b3c1ad47c7a11f3
4854263,cpb-aacip/15-rn3028ps4s,02c7293a23674f458142bb32672f33c4
4356507,cpb-aacip/15-19f4r166,edfd341ea388404192ac2c02671c1101
3492936,cpb-aacip/153-05fbgbc2,6ef5cbea53da4eb28eb646a7ba203342
1984179,cpb-aacip/41-95j9kt3z,da99f92d24a944bf92108d85cfc9aae1
3239948,cpb-aacip/200-10wpzj8r,8c90bf9ba86747a89ba0dfd60c97d943
4680414,cpb-aacip/259-ms3k0n4r,ec6e8ffe34844364a8b5acc3ff9fa608
3271676,cpb-aacip/77-33320f49,5e9daade60c5425aab5346fc56470d9c
3557386,cpb-aacip/309-32d7wpzz,ca7d249a669f45fdb5303e64a0a6127b
4463206,cpb-aacip/15-77sn0hbn,372cc4fbca8d43c787a6168fc168e4d6
1752196,cpb-aacip/398-33dz0cqh,5ab74721c22141d8a3827ff394d27262
4432857,cpb-aacip/15-15bcc90v,eb645cdc44a74fbead59248db4593e1e
1758069,cpb-aacip/398-17qnkf96,4bd379fb50af458d8ab81ad830b7f7ab
4844939,cpb-aacip/500-7p8tfz67,3c837d94076647efa18c8a62bff56b90
4889875,cpb-aacip/111-4j09w0963q,4b8843ef3bc145508e34b8295e107592
4857038,cpb-aacip/15-7h1dj58m3n,ec1dfc36b93e4d82af14532bfe3b3625
3557168,cpb-aacip/309-31cjt1p6,981310606cea4fb789ce92f21feef69b
258705,cpb-aacip/129-69z08x5v,cd078af6b1434f64bce1ddc2c91b5987
4720447,cpb-aacip/259-ft8djs98,405db3ac74f544f1a6cbd21904e196b0
545204,cpb-aacip/59-977sr5mx,9f59979e32584374b5d70c0882e4aea9
4852407,cpb-aacip/15-jm23b5wh4t,d31da56ddf6c493db6759ae1e4d26a36
4159054,cpb-aacip/15-278sfj68,2e0bf89dfd2540eba0a99ddb6f90d8a3
4347329,cpb-aacip/15-19f4r0tz,838da8b51bcd4be9b2f7a6d08b557d82
3444080,cpb-aacip/394-03qvb02s,ad9bf59d4a5c44929c53cd61e7cc3223
2131435,cpb-aacip/80-81wdcmbz,3bd7b872f55e4d77b9bd907aeca5ae54
285423,cpb-aacip/17-805x7b5q,604ca42f59e645759d4d96badb48784c
2101804,cpb-aacip/16-46qz6760,16a39d93a2da4b5b867342cc3d1b615e
4932235,cpb-aacip/127-547pvttm,e1734526070a47f794fa96c4745823a5
1708981,cpb-aacip/131-53wstw76,f8665fa539a0428d8a342b14b20bc8c1
3514165,cpb-aacip/77-60qrgpng,902889ed1ad640418fdf87f28feaf3c0
3200264,cpb-aacip/30-88cfzm9v,6849fdad9fac4dc5ba1c03a9fc69b99a
4893709,cpb-aacip/16-wm13n2128m,33f1413070a143aebc12b96531cf82e6
3091310,cpb-aacip/50-26xwdgb8,943472fabe1b474b81ac67e0df3e86c0
3399485,cpb-aacip/83-343r2hbz,40cdd8f644804f8b8057ea8b0e2cf64b
4393579,cpb-aacip/15-76f1vzj7,2ad67e89853d47ab8912d0a0f10d0ad5
4849516,cpb-aacip/15-2f7jq0ss21,a094f16edefd49fa8cebfbf533299648
4312528,cpb-aacip/15-5370s8vp,102ed668a8f44d5aa4f83452c641733d
1004505,cpb-aacip/55-92g7bbnp,aa240817fc4e46cb9f7811b34c5b661c
3571163,cpb-aacip/217-085hqctb,50963b17e4744f6fb42dcd961759dd86
3014065,cpb-aacip/333-09w0vvbf,562013955c89428792ae327aba9de588
4717740,cpb-aacip/259-6688kr01,74d144244dea4ae49ffe6136350fc548
4851450,cpb-aacip/15-6688g8fk0f,147a86dd9cfb4999a1d14cd3b8f59338
4891451,cpb-aacip/55-mp4vh5cx0k,a63cf9ebfbb5490ba6f53efbf4f894d4
4140968,cpb-aacip/15-46254ksn,0eab1fe158e246878f3ca1c711f2af93
4856486,cpb-aacip/15-jq0sq8qq1m,49d30f96b1a345e89428489ea20d8ad3
4662047,cpb-aacip/259-m32n8d76,1e3703f6e14849c0a98dfe58b83126d9
4850971,cpb-aacip/15-2z12n4zj7t,f8c6b00ca12049fe97b1a61e81e14502
4859276,cpb-aacip/15-3b5w66980j,ab58bb709ddf4f69bd9c147f4a0e12b0
4171897,cpb-aacip/15-73bzkxw4,eb23fbba8b214bfdbb7c6b128da15fb5
3451867,cpb-aacip/394-39x0kcn4,54359463b06d457bafb1264742a3f5e3
4174055,cpb-aacip/15-70zpcpjm,36c4749a34204a69ba224c7cf0353ba2
285233,cpb-aacip/17-00000qrv,202918e4b19141c0ad0428da668222ea
771511,cpb-aacip/129-78tb33jt,9166e3317ae4480d868405a92beb9111
4910022,cpb-aacip/15-dv1cj8858z,6377ffc0028c40cdb2183780b9dc33d0
4850321,cpb-aacip/15-2804x54g7v,1b69e09ada1747eda78a228f4af545bd
4399290,cpb-aacip/15-042rbwc0,9698e4f3a6214f908371ba94884ae743
4443304,cpb-aacip/15-28nck3g9,337d34639a5944f2b90186986c1c37b2
2072136,cpb-aacip/43-62f7mcsv,4691a7dedbd04b6387c95a909f916ed5
4162210,cpb-aacip/15-63stqxqh,435fe0ac19324d1f9dc966a02674278d
4893631,cpb-aacip/16-zw18k75k07,f2d379e5b01f49d1829749dc4cb61963
4851167,cpb-aacip/15-rj48p5vk9c,06ed63f00433405bbf60c28236210b33
2957313,cpb-aacip/345-52j6qbg8,7e474f5611b8497dadb522c12485c9b4
4846378,cpb-aacip/500-b56d6451,a61153f7a7364f73b2085fcb97f52a5b
1736910,cpb-aacip/221-78gf27v7,3779453db240475ebe2e5c9ada10c981
40055,cpb-aacip/254-03qv9sn8,441099c75ef4400b9a78933663518b0f
4911087,cpb-aacip/15-tm71v5c771,9572297274944a3b81894861ed252914
971448,cpb-aacip/37-8380gnkc,d3eec7d66a2e44bbaa8f98687c915672
4717385,cpb-aacip/259-2b8vdk1v,88f1f1d4ac8b4f08a7b132c4ec023ec2
275890,cpb-aacip/17-28nckn2b,249daf2f92d74a468e098c6b6d1fe6cf
1004124,cpb-aacip/55-68kd5xd4,f827f1d3b4bc45c0838c465a9a995ec4
3558007,cpb-aacip/309-56zw3x0v,84a69be302e2491297e431055e3d3e22
4843184,cpb-aacip/500-08638g3k,6ee6fcaf6c984fd7b3c64c7ab3bca1a6
4888599,cpb-aacip/43-0c4sj19t1d,348ca4a39bd14639af6e64794a36fa57
4167641,cpb-aacip/15-25x69z1p,ea7511e7ef9f463ab57fa8a1f292ca13
3518027,cpb-aacip/77-23613h09,4024760f75f549a2a4a71d541a0f9139
885090,cpb-aacip/120-65h9w9s0,3f4679da4b8643fea6af2b94a7bd0543
4893461,cpb-aacip/16-xs5j960w62,55f48f428aba48d3a61158c33059621b
1622020,cpb-aacip/375-45cc2mgw,70833f2afd624cecb3fb4f523fd2a973
4855399,cpb-aacip/15-0c4sj19n86,465275011cee449185a2913caf14c4ec
4282580,cpb-aacip/15-79574346,51c16f787a2746828b7b7a8a5584e605
2958142,cpb-aacip/206-95w6mkg4,f4714b41c8eb4bf1988e9fed17e28140
4705366,cpb-aacip/259-w950kp7s,e4705674952f41558a69ee34d8e90c67
4888331,cpb-aacip/43-mg7fq9qk38,5fa04b4d4e2b4812a5e01e87b796a83c
4847140,cpb-aacip/500-w6697h4f,0e898c070fe645a6b38bc1460c54969e
3529001,cpb-aacip/359-92g79rdz,02a63f691c11447c96b99c9b0418cd51
4859500,cpb-aacip/15-513tt4fv0v,43ca7350e2794a2ab36d1314138d2961
1646409,cpb-aacip/301-79573w6b,8c71055f96c74713aeddfb1779291dd4
4399392,cpb-aacip/15-8279d3sd,5eeab052578f4099a2f940f3552e5b03
1673668,cpb-aacip/235-9673pdqd,3499b44b04584c53bbb2f89a7fbf9c0a
4396590,cpb-aacip/15-9351cn4c,5d36ea94717f40a0badbc785063e69db
4893942,cpb-aacip/16-sn00z71h87,ec25caf4b5f7486f8aa0f1e70eb5283e
4448458,cpb-aacip/15-70zpcpnp,959c2c573fce41b9b8706155a0d0e8cd
4910950,cpb-aacip/15-hx15m62w4d,ee1473209d604dabb9fd05dbb98758e7
4889186,cpb-aacip/43-513tt4fz10,11278f4b6c334a46ba02fba5b1661885
2212229,cpb-aacip/43-225b05zm,0fb59a2b5369478c9c91e5d1169189f1
1824847,cpb-aacip/75-09j3v8qv,f4e11aeac45f46ed92cd8549b07cc84f
644936,cpb-aacip/120-32r4xpgh,5373843c1f3642eb913f951d335dfae8
4925464,cpb-aacip/151-d21rf5m13h,4b9ab76b3ff944028639344861b7c534
2015471,cpb-aacip/41-91fj74v6,7bfb7283e3fa400baad766b43a607993
2028435,cpb-aacip/43-51vdnnk4,4a7e096c82d14535b6ea11c4d4a16725
2136981,cpb-aacip/80-88qc08h9,249daf2f92d74a468e098c6b6d1fe6cf
2144916,cpb-aacip/41-10jsxw70,164e0f12f9b9414ba2d821190f02aac7
4263991,cpb-aacip/283-36tx9dhs,06cb72bb701549acb3c354af45be44b3
4843098,cpb-aacip/500-3f4kqn2s,cc05428ba669436ca0177638f1fcec13
4343833,cpb-aacip/15-687h4jpj,64ea9356f9874cfc83106d02457b9501
3025376,cpb-aacip/81-19f4qtzt,b46dac145a764d6d8a809918d6ab54e8
2141064,cpb-aacip/80-14nk9sb7,249daf2f92d74a468e098c6b6d1fe6cf
4901290,cpb-aacip/151-fn10p0x91m,793aee524dfd46b0a0195243bb02bc21
4843629,cpb-aacip/500-gx44vt78,0ee995cd114248b0b315587a4b3c1fc7
4847326,cpb-aacip/500-v97zqx9f,804b4f5bd5e745ba89f8a8de3431682f
966073,cpb-aacip/37-902z3g9s,48c22c36e14548adbb0218ab0162f5d2
4859754,cpb-aacip/15-bc3st7f17r,8e3109df11d149e4a4de5d45fa8f4a0c
4850810,cpb-aacip/15-w37kp7v228,51ae6261042a4b1e8b3d2c3c18db307d
4910333,cpb-aacip/15-7p8tb0z911,62c5fd21f0304ca1aebc19abe4f90996
3555794,cpb-aacip/309-0000000t,635d681dc0bd43c79254f69e2e2d9e0a
4427629,cpb-aacip/15-88qc02c1,d2dd55dd72f64f58afcced781968e941
979352,cpb-aacip/37-10jsxmqh,cd2237000813449aad57c89b38a3f382
3448637,cpb-aacip/394-77fqzm43,93042e947e14430bb8b01ee6ec6324eb
4850136,cpb-aacip/15-zg6g15tp5j,0665851882fc4f8a87eecfdccd6a2789
4724408,cpb-aacip/259-q23qzr35,8a7cf4a60d5d45d0a74fa58197bc0cd6
3036103,cpb-aacip/56-805x6jwm,e9c34d004d4943d2aa334edfd46e2e60
4470658,cpb-aacip/15-42n5tnz4,0606d66e667c46c08bba96ed5fc178eb
4910614,cpb-aacip/15-xs5j96134b,499a918d8fc240c7a9e2321708c959ad
4850364,cpb-aacip/15-h707w67c1q,2b9a7fd324ef447fb2ec7020ffb80f0a
2134268,cpb-aacip/80-51vdp3h5,f27e7e8bdcf74f7893a7c8c641b86af3
4702593,cpb-aacip/259-513tx432,425e918208e54630a6e08b3dbc59777a
4194631,cpb-aacip/15-24jm6cfd,b4842875dd034bff8f98377a37ad2031
4847660,cpb-aacip/15-9cr5nb9j,acea34d6ed8440809f9a7d2a165dd30c
4894023,cpb-aacip/16-b56d21rw5j,06fb79613ef24b04b9c45a8ff3cc9436
4842723,cpb-aacip/500-dr2p9h9q,3fa08e44d2804d9d8d96f063ff89030f
3306724,cpb-aacip/223-23612x9v,45810c265ffe4859baa4772c4a72bb1e
4853104,cpb-aacip/15-h41jh3d760,81fde08747c344e2a141748d3334612c
2188632,cpb-aacip/43-000003qv,178ab20f472742f9ada965b6f8b34d8d
18050,cpb-aacip/378-6341nzms,eb0b1d8cdaa5424ebe3737a7854afd56
4455326,cpb-aacip/15-83kwhp9r,565dcfd079664cdcb720e4649d471607
4350297,cpb-aacip/15-655dvjng,2a2f6ecca1fb454f9f2b942f797eaecd
4846841,cpb-aacip/500-hd7nt97c,711bc8bfa797434f937a95613041902e
4139868,cpb-aacip/15-86nzspzn,ea1bcb6c98da42378b307745f042629b
4850966,cpb-aacip/15-qn5z60c73z,30b954dbd47b40e580353f8a93bd256c
8643,cpb-aacip/35-99n2zdpj,b849b35a6c0743e5b0679190aaffc1d9
4858371,cpb-aacip/15-125q814r62,34326ca6d2d14eae9bb7e6d5e8062509
1012403,cpb-aacip/55-945qgs92,14d1061d2b8c4701b2645f12cc9b4a06
3403307,cpb-aacip/81-69z08t6x,491ff3a919f042e8a0548c44d5cc98e8
3129389,cpb-aacip/394-1289331z,5e0b2c224e724b73b96729dbbedbad07
1763122,cpb-aacip/398-8605qt8r,5684ea07bd3542c39febdde071e21f45
4893510,cpb-aacip/16-m61bk17586,cc4d3eea743440f3b113315e775975bf
570541,cpb-aacip/52-784j16sw,236cbe49421c499ea174597f82eba709
3556266,cpb-aacip/309-82k6dss4,9887796c5f9f45e8a1d7c13780f0c0a6
4126452,cpb-aacip/15-311nsbzw,83922eeac5444a389c21691708cb8301
2127735,cpb-aacip/80-848pkt33,249daf2f92d74a468e098c6b6d1fe6cf
1753419,cpb-aacip/398-8279cxk5,aeee92cfa3e84f5ebfa1422d5d748cd9
161902,cpb-aacip/225-08hdr8ww,f0306a78e6f8429daa83652df5e7bcd3
4925364,cpb-aacip/151-9s1kh0fh90,ac1406e8706d415c892df585a1f0d0c4
4857031,cpb-aacip/15-4q7qn5zc1m,015372093b3c4e8b9cb10ba4cac4ddd9
4891694,cpb-aacip/55-7940r9mg04,4b7e15a70fe64c71beb747cccaddaf97
1004150,cpb-aacip/55-29p2p6fr,dcf7e46dce884a47ba18464522997695
4693928,cpb-aacip/259-ng4gqt21,972477b42e4c4ddb984a7cefd2d2911a
1019306,cpb-aacip/55-23hx46x8,09cb531de49440928f3af2be6c1df685
4891604,cpb-aacip/55-vh5cc0vc6r,f57009ebfe5340e2b19be4c567281340
4888874,cpb-aacip/43-g15t727r3p,769b62c2e95a4e2e8bdca4fd1cb13398
4842761,cpb-aacip/500-hd7nt82z,5eff6103222e411c90424f3f053931e1
1884830,cpb-aacip/398-49g4fd1b,c13dfeb98751413f8073c6c5daff97c4
4466339,cpb-aacip/15-21ghxctm,132925e6a0774c73a2cff6d483e47c43
4848772,cpb-aacip/15-9qb9v54b,7bc3a96792cb4a9e81e9b954a21ec076
4894629,cpb-aacip/16-1j97659q1c,732c83621b114c18a2dc8c1a9e55d42a
1052222,cpb-aacip/29-77fqzhcd,957f10463fe844028e0c54e2d5c2f829
4851588,cpb-aacip/15-c53dz0350m,831da4ca81e04c2e97b2ae558987e1db
3436539,cpb-aacip/394-69z090f3,db3704be97c548379af7d839debc309b
3025034,cpb-aacip/81-472v739x,0df6187440394e029e17e08e1a7762a2
4847632,cpb-aacip/15-90p0wq3x,90e55bf0a9a944d089b54e732fe26d88
4890095,cpb-aacip/28-q814m91v1b,bb6be3d455d74c6babadbb3731285c1e
4843832,cpb-aacip/500-8c9r5z1w,616d1c035b484bbeb70940c26d3c3617
2225577,cpb-aacip/41-49t1gdjk,d5bbdeecaf944a53a3ab035bb2374925
3557419,cpb-aacip/309-95j9kpjq,e3dc0d686b5c4a079d16d0580ad9c327
3073886,cpb-aacip/86-61rfjdf3,07c2db59a05948a78086eb9466fe0573
4909729,cpb-aacip/15-4x54f1n17j,6debf81350b34280b6e0ef5bd2da9603
